onet_soc_code,title,element_id,element_name,scale_id,scale_name,category,category_description,share_pct,date,domain_source,data_source
37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),10,"Over 8 years, up to and including 10 years",0.0,08/2023,Incumbent,O*NET
37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),11,Over 10 years,0.0,08/2023,Incumbent,O*NET
37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),1,,14.84,08/2023,Incumbent,O*NET
37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),4,"Over 3 months, up to and including 6 months",0.0,08/2023,Incumbent,O*NET
37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),5,"Over 6 months, up to and including 1 year",9.88,08/2023,Incumbent,O*NET
37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),6,"Over 1 year, up to and including 2 years",0.0,08/2023,Incumbent,O*NET
37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),7,"Over 2 years, up to and including 4 years",0.0,08/2023,Incumbent,O*NET
37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),8,"Over 4 years, up to and including 10 years",0.0,08/2023,Incumbent,O*NET
37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),9,Over 10 years,0.0,08/2023,Incumbent,O*NET
37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),2,"Anything beyond short demonstration, up to and including 1 month",26.89,08/2023,Incumbent,O*NET
37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),4,"Over 3 months, up to and including 6 months",0.0,08/2023,Incumbent,O*NET
37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),5,"Over 6 months, up to and including 1 year",0.0,08/2023,Incumbent,O*NET
37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),6,"Over 1 year, up to and including 2 years",0.0,08/2023,Incumbent,O*NET
37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),7,"Over 2 years, up to and including 4 years",0.0,08/2023,Incumbent,O*NET
37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),8,"Over 4 years, up to and including 10 years",0.0,08/2023,Incumbent,O*NET
37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),9,Over 10 years,0.0,08/2023,Incumbent,O*NET
37-2012.00,Maids and Housekeeping Cleaners,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),1,,48.19,08/2020,Incumbent,O*NET
37-2012.00,Maids and Housekeeping Cleaners,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),2,Up to and including 1 month,9.96,08/2020,Incumbent,O*NET
37-2012.00,Maids and Housekeeping Cleaners,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),3,"Over 1 month, up to and including 3 months",9.61,08/2020,Incumbent,O*NET
37-2012.00,Maids and Housekeeping Cleaners,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),4,"Over 3 months, up to and including 6 months",5.03,08/2020,Incumbent,O*NET
37-2012.00,Maids and Housekeeping Cleaners,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),5,"Over 6 months, up to and including 1 year",6.8,08/2020,Incumbent,O*NET
37-2012.00,Maids and Housekeeping Cleaners,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),6,"Over 1 year, up to and including 2 years",14.68,08/2020,Incumbent,O*NET
37-2012.00,Maids and Housekeeping Cleaners,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),7,"Over 2 years, up to and including 4 years",5.73,08/2020,Incumbent,O*NET
37-2012.00,Maids and Housekeeping Cleaners,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),8,"Over 4 years, up to and including 6 years",0.0,08/2020,Incumbent,O*NET
37-2012.00,Maids and Housekeeping Cleaners,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),9,"Over 6 years, up to and including 8 years",0.0,08/2020,Incumbent,O*NET
37-2012.00,Maids and Housekeeping Cleaners,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),10,"Over 8 years, up to and including 10 years",0.0,08/2020,Incumbent,O*NET
37-2012.00,Maids and Housekeeping Cleaners,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),11,Over 10 years,0.0,08/2020,Incumbent,O*NET
37-2012.00,Maids and Housekeeping Cleaners,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),1,,8.21,08/2020,Incumbent,O*NET
37-2012.00,Maids and Housekeeping Cleaners,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),2,Up to and including 1 month,59.27,08/2020,Incumbent,O*NET
37-2012.00,Maids and Housekeeping Cleaners,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),3,"Over 1 month, up to and including 3 months",12.53,08/2020,Incumbent,O*NET
37-2012.00,Maids and Housekeeping Cleaners,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),4,"Over 3 months, up to and including 6 months",7.5,08/2020,Incumbent,O*NET
37-2012.00,Maids and Housekeeping Cleaners,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),5,"Over 6 months, up to and including 1 year",7.45,08/2020,Incumbent,O*NET
37-2012.00,Maids and Housekeeping Cleaners,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),6,"Over 1 year, up to and including 2 years",0.0,08/2020,Incumbent,O*NET
37-2012.00,Maids and Housekeeping Cleaners,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),7,"Over 2 years, up to and including 4 years",0.0,08/2020,Incumbent,O*NET
37-2012.00,Maids and Housekeeping Cleaners,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),8,"Over 4 years, up to and including 10 years",5.03,08/2020,Incumbent,O*NET
37-2012.00,Maids and Housekeeping Cleaners,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),9,Over 10 years,0.0,08/2020,Incumbent,O*NET
37-2012.00,Maids and Housekeeping Cleaners,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),1,None or short demonstration,10.51,08/2020,Incumbent,O*NET
37-2012.00,Maids and Housekeeping Cleaners,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),2,"Anything beyond short demonstration, up to and including 1 month",42.27,08/2020,Incumbent,O*NET
37-2012.00,Maids and Housekeeping Cleaners,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),3,"Over 1 month, up to and including 3 months",25.11,08/2020,Incumbent,O*NET
37-2012.00,Maids and Housekeeping Cleaners,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),4,"Over 3 months, up to and including 6 months",3.2,08/2020,Incumbent,O*NET
37-2012.00,Maids and Housekeeping Cleaners,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),5,"Over 6 months, up to and including 1 year",12.38,08/2020,Incumbent,O*NET
37-2012.00,Maids and Housekeeping Cleaners,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),6,"Over 1 year, up to and including 2 years",6.53,08/2020,Incumbent,O*NET
37-2012.00,Maids and Housekeeping Cleaners,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),7,"Over 2 years, up to and including 4 years",0.0,08/2020,Incumbent,O*NET
37-2012.00,Maids and Housekeeping Cleaners,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),8,"Over 4 years, up to and including 10 years",0.0,08/2020,Incumbent,O*NET
37-2012.00,Maids and Housekeeping Cleaners,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),9,Over 10 years,0.0,08/2020,Incumbent,O*NET
37-2021.00,Pest Control Workers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),2,Up to and including 1 month,8.75,08/2026,Incumbent,O*NET
37-2021.00,Pest Control Workers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),4,"Over 3 months, up to and including 6 months",13.04,08/2026,Incumbent,O*NET
37-2021.00,Pest Control Workers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),5,"Over 6 months, up to and including 1 year",9.03,08/2026,Incumbent,O*NET
37-2021.00,Pest Control Workers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),8,"Over 4 years, up to and including 6 years",0.44,08/2026,Incumbent,O*NET
37-2021.00,Pest Control Workers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),1,,5.76,08/2026,Incumbent,O*NET
37-2021.00,Pest Control Workers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),2,Up to and including 1 month,34.22,08/2026,Incumbent,O*NET
37-2021.00,Pest Control Workers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),3,"Over 1 month, up to and including 3 months",58.97,08/2026,Incumbent,O*NET
37-2021.00,Pest Control Workers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),4,"Over 3 months, up to and including 6 months",0.44,08/2026,Incumbent,O*NET
37-2021.00,Pest Control Workers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),8,"Over 4 years, up to and including 10 years",0.61,08/2026,Incumbent,O*NET
37-2021.00,Pest Control Workers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),3,"Over 1 month, up to and including 3 months",49.78,08/2026,Incumbent,O*NET
37-2021.00,Pest Control Workers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),4,"Over 3 months, up to and including 6 months",14.09,08/2026,Incumbent,O*NET
37-2021.00,Pest Control Workers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),5,"Over 6 months, up to and including 1 year",0.44,08/2026,Incumbent,O*NET
37-2021.00,Pest Control Workers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),6,"Over 1 year, up to and including 2 years",8.14,08/2026,Incumbent,O*NET
37-2021.00,Pest Control Workers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),8,"Over 4 years, up to and including 10 years",0.61,08/2026,Incumbent,O*NET
37-3011.00,Landscaping and Groundskeeping Workers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),2,Up to and including 1 month,8.17,08/2026,Incumbent,O*NET
37-3011.00,Landscaping and Groundskeeping Workers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),3,"Over 1 month, up to and including 3 months",2.47,08/2026,Incumbent,O*NET
37-3011.00,Landscaping and Groundskeeping Workers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),4,"Over 3 months, up to and including 6 months",8.07,08/2026,Incumbent,O*NET
37-3011.00,Landscaping and Groundskeeping Workers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),5,"Over 6 months, up to and including 1 year",4.85,08/2026,Incumbent,O*NET
37-3011.00,Landscaping and Groundskeeping Workers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),7,"Over 2 years, up to and including 4 years",1.48,08/2026,Incumbent,O*NET
37-3011.00,Landscaping and Groundskeeping Workers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),8,"Over 4 years, up to and including 6 years",0.0,08/2026,Incumbent,O*NET
37-3011.00,Landscaping and Groundskeeping Workers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),9,"Over 6 years, up to and including 8 years",0.0,08/2026,Incumbent,O*NET
37-3011.00,Landscaping and Groundskeeping Workers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),10,"Over 8 years, up to and including 10 years",0.0,08/2026,Incumbent,O*NET
37-3011.00,Landscaping and Groundskeeping Workers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),11,Over 10 years,0.0,08/2026,Incumbent,O*NET
37-3011.00,Landscaping and Groundskeeping Workers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),1,,6.04,08/2026,Incumbent,O*NET
37-3011.00,Landscaping and Groundskeeping Workers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),2,Up to and including 1 month,88.95,08/2026,Incumbent,O*NET
37-3011.00,Landscaping and Groundskeeping Workers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),3,"Over 1 month, up to and including 3 months",0.47,08/2026,Incumbent,O*NET
37-3011.00,Landscaping and Groundskeeping Workers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),4,"Over 3 months, up to and including 6 months",3.45,08/2026,Incumbent,O*NET
37-3011.00,Landscaping and Groundskeeping Workers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),5,"Over 6 months, up to and including 1 year",1.09,08/2026,Incumbent,O*NET
37-3011.00,Landscaping and Groundskeeping Workers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),6,"Over 1 year, up to and including 2 years",0.0,08/2026,Incumbent,O*NET
37-3011.00,Landscaping and Groundskeeping Workers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),7,"Over 2 years, up to and including 4 years",0.0,08/2026,Incumbent,O*NET
37-3011.00,Landscaping and Groundskeeping Workers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),8,"Over 4 years, up to and including 10 years",0.0,08/2026,Incumbent,O*NET
37-3011.00,Landscaping and Groundskeeping Workers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),9,Over 10 years,0.0,08/2026,Incumbent,O*NET
37-3011.00,Landscaping and Groundskeeping Workers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),1,None or short demonstration,27.58,08/2026,Incumbent,O*NET
37-3011.00,Landscaping and Groundskeeping Workers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),3,"Over 1 month, up to and including 3 months",32.06,08/2026,Incumbent,O*NET
37-3011.00,Landscaping and Groundskeeping Workers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),4,"Over 3 months, up to and including 6 months",8.07,08/2026,Incumbent,O*NET
37-3011.00,Landscaping and Groundskeeping Workers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),5,"Over 6 months, up to and including 1 year",4.49,08/2026,Incumbent,O*NET
37-3011.00,Landscaping and Groundskeeping Workers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),6,"Over 1 year, up to and including 2 years",0.0,08/2026,Incumbent,O*NET
37-3011.00,Landscaping and Groundskeeping Workers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),7,"Over 2 years, up to and including 4 years",0.0,08/2026,Incumbent,O*NET
37-3011.00,Landscaping and Groundskeeping Workers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),8,"Over 4 years, up to and including 10 years",0.0,08/2026,Incumbent,O*NET
37-3011.00,Landscaping and Groundskeeping Workers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),9,Over 10 years,0.0,08/2026,Incumbent,O*NET
37-3012.00,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),1,,43.03,08/2026,Incumbent,O*NET
37-3012.00,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),2,Up to and including 1 month,0.0,08/2026,Incumbent,O*NET
37-3012.00,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),3,"Over 1 month, up to and including 3 months",13.19,08/2026,Incumbent,O*NET
37-3012.00,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),4,"Over 3 months, up to and including 6 months",26.33,08/2026,Incumbent,O*NET
37-3012.00,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),5,"Over 6 months, up to and including 1 year",1.83,08/2026,Incumbent,O*NET
37-3012.00,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),6,"Over 1 year, up to and including 2 years",1.45,08/2026,Incumbent,O*NET
